#string_protein_id	preferred_name	protein_size	annotation
1131269.AQVV01000009_gene1146	AQVV01000009_gene1146	73	annotation not available
1131269.AQVV01000009_gene1147	AQVV01000009_gene1147	442	annotation not available
1131269.AQVV01000009_gene1148	AQVV01000009_gene1148	228	annotation not available
1131269.AQVV01000009_gene1149	AQVV01000009_gene1149	488	annotation not available
1131269.AQVV01000009_gene1150	AQVV01000009_gene1150	524	annotation not available
1131269.AQVV01000009_gene1151	AQVV01000009_gene1151	543	annotation not available
1131269.AQVV01000009_gene1152	AQVV01000009_gene1152	258	annotation not available
1131269.AQVV01000009_gene1153	AQVV01000009_gene1153	27	annotation not available
1131269.AQVV01000009_gene1154	AQVV01000009_gene1154	197	annotation not available
1131269.AQVV01000009_gene1155	AQVV01000009_gene1155	288	annotation not available
1131269.AQVV01000010_gene2410	AQVV01000010_gene2410	38	annotation not available
1131269.AQVV01000010_gene2411	AQVV01000010_gene2411	387	annotation not available
1131269.AQVV01000010_gene2412	AQVV01000010_gene2412	254	annotation not available
1131269.AQVV01000010_gene2413	AQVV01000010_gene2413	214	annotation not available
1131269.AQVV01000010_gene2414	AQVV01000010_gene2414	253	annotation not available
1131269.AQVV01000010_gene2415	AQVV01000010_gene2415	306	annotation not available
1131269.AQVV01000010_gene2416	AQVV01000010_gene2416	1084	annotation not available
1131269.AQVV01000010_gene2417	AQVV01000010_gene2417	290	annotation not available
1131269.AQVV01000010_gene2418	AQVV01000010_gene2418	376	annotation not available
1131269.AQVV01000010_gene2419	AQVV01000010_gene2419	431	annotation not available
1131269.AQVV01000010_gene2420	AQVV01000010_gene2420	310	annotation not available
1131269.AQVV01000010_gene2421	AQVV01000010_gene2421	182	annotation not available
1131269.AQVV01000010_gene2422	AQVV01000010_gene2422	98	annotation not available
1131269.AQVV01000010_gene2423	AQVV01000010_gene2423	296	annotation not available
1131269.AQVV01000010_gene2424	AQVV01000010_gene2424	266	annotation not available
1131269.AQVV01000010_gene2425	AQVV01000010_gene2425	327	annotation not available
1131269.AQVV01000010_gene2426	AQVV01000010_gene2426	622	annotation not available
1131269.AQVV01000010_gene2427	AQVV01000010_gene2427	255	annotation not available
1131269.AQVV01000010_gene2428	AQVV01000010_gene2428	210	annotation not available
1131269.AQVV01000010_gene2429	AQVV01000010_gene2429	380	annotation not available
1131269.AQVV01000010_gene2430	AQVV01000010_gene2430	128	annotation not available
1131269.AQVV01000010_gene2431	AQVV01000010_gene2431	140	annotation not available
1131269.AQVV01000010_gene2432	AQVV01000010_gene2432	294	annotation not available
1131269.AQVV01000010_gene2433	AQVV01000010_gene2433	493	annotation not available
1131269.AQVV01000010_gene2434	AQVV01000010_gene2434	402	annotation not available
1131269.AQVV01000010_gene2435	AQVV01000010_gene2435	227	annotation not available
1131269.AQVV01000010_gene2436	AQVV01000010_gene2436	444	annotation not available
1131269.AQVV01000010_gene2437	AQVV01000010_gene2437	551	annotation not available
1131269.AQVV01000010_gene2438	AQVV01000010_gene2438	279	annotation not available
1131269.AQVV01000010_gene2439	AQVV01000010_gene2439	315	annotation not available
1131269.AQVV01000010_gene2440	AQVV01000010_gene2440	631	annotation not available
1131269.AQVV01000010_gene2441	AQVV01000010_gene2441	297	annotation not available
1131269.AQVV01000010_gene2442	AQVV01000010_gene2442	182	annotation not available
1131269.AQVV01000010_gene2443	AQVV01000010_gene2443	239	annotation not available
1131269.AQVV01000010_gene2444	AQVV01000010_gene2444	298	annotation not available
1131269.AQVV01000010_gene2445	AQVV01000010_gene2445	103	annotation not available
1131269.AQVV01000010_gene2446	AQVV01000010_gene2446	175	annotation not available
1131269.AQVV01000010_gene2447	AQVV01000010_gene2447	173	annotation not available
1131269.AQVV01000010_gene2448	AQVV01000010_gene2448	146	annotation not available
1131269.AQVV01000010_gene2449	AQVV01000010_gene2449	145	annotation not available
1131269.AQVV01000010_gene2450	AQVV01000010_gene2450	279	annotation not available
1131269.AQVV01000010_gene2451	AQVV01000010_gene2451	307	annotation not available
1131269.AQVV01000010_gene2452	AQVV01000010_gene2452	424	annotation not available
1131269.AQVV01000010_gene2453	AQVV01000010_gene2453	263	annotation not available
1131269.AQVV01000010_gene2454	AQVV01000010_gene2454	155	annotation not available
1131269.AQVV01000010_gene2455	AQVV01000010_gene2455	415	annotation not available
1131269.AQVV01000010_gene2456	AQVV01000010_gene2456	150	annotation not available
1131269.AQVV01000010_gene2457	AQVV01000010_gene2457	95	annotation not available
1131269.AQVV01000010_gene2458	AQVV01000010_gene2458	228	annotation not available
1131269.AQVV01000010_gene2459	AQVV01000010_gene2459	283	annotation not available
1131269.AQVV01000010_gene2460	AQVV01000010_gene2460	60	annotation not available
1131269.AQVV01000010_gene2461	AQVV01000010_gene2461	93	annotation not available
1131269.AQVV01000010_gene2462	AQVV01000010_gene2462	91	annotation not available
1131269.AQVV01000010_gene2463	AQVV01000010_gene2463	397	annotation not available
1131269.AQVV01000010_gene2464	AQVV01000010_gene2464	706	annotation not available
1131269.AQVV01000010_gene2465	AQVV01000010_gene2465	329	annotation not available
1131269.AQVV01000010_gene2466	AQVV01000010_gene2466	463	annotation not available
1131269.AQVV01000010_gene2467	AQVV01000010_gene2467	179	annotation not available
1131269.AQVV01000010_gene2468	AQVV01000010_gene2468	397	annotation not available
1131269.AQVV01000010_gene2469	AQVV01000010_gene2469	254	annotation not available
1131269.AQVV01000010_gene2470	AQVV01000010_gene2470	751	annotation not available
1131269.AQVV01000010_gene2471	AQVV01000010_gene2471	344	annotation not available
1131269.AQVV01000010_gene2472	AQVV01000010_gene2472	224	annotation not available
1131269.AQVV01000010_gene2473	AQVV01000010_gene2473	339	annotation not available
1131269.AQVV01000010_gene2474	AQVV01000010_gene2474	255	annotation not available
1131269.AQVV01000010_gene2475	AQVV01000010_gene2475	332	annotation not available
1131269.AQVV01000010_gene2476	AQVV01000010_gene2476	336	annotation not available
1131269.AQVV01000010_gene2477	AQVV01000010_gene2477	490	annotation not available
1131269.AQVV01000010_gene2478	AQVV01000010_gene2478	393	annotation not available
1131269.AQVV01000010_gene2479	AQVV01000010_gene2479	278	annotation not available
1131269.AQVV01000010_gene2480	AQVV01000010_gene2480	218	annotation not available
1131269.AQVV01000010_gene2481	AQVV01000010_gene2481	207	annotation not available
1131269.AQVV01000010_gene2482	AQVV01000010_gene2482	230	annotation not available
1131269.AQVV01000010_gene2483	AQVV01000010_gene2483	219	annotation not available
1131269.AQVV01000010_gene2484	AQVV01000010_gene2484	630	annotation not available
1131269.AQVV01000010_gene2485	AQVV01000010_gene2485	519	annotation not available
1131269.AQVV01000010_gene2486	AQVV01000010_gene2486	583	annotation not available
1131269.AQVV01000010_gene2487	AQVV01000010_gene2487	540	annotation not available
1131269.AQVV01000011_gene2488	AQVV01000011_gene2488	431	annotation not available
1131269.AQVV01000011_gene2489	AQVV01000011_gene2489	255	annotation not available
1131269.AQVV01000011_gene2490	AQVV01000011_gene2490	262	annotation not available
1131269.AQVV01000011_gene2491	AQVV01000011_gene2491	129	annotation not available
1131269.AQVV01000011_gene2492	AQVV01000011_gene2492	463	annotation not available
1131269.AQVV01000011_gene2493	AQVV01000011_gene2493	650	annotation not available
1131269.AQVV01000011_gene2494	AQVV01000011_gene2494	282	annotation not available
1131269.AQVV01000011_gene2495	AQVV01000011_gene2495	339	annotation not available
1131269.AQVV01000011_gene2496	AQVV01000011_gene2496	108	annotation not available
1131269.AQVV01000011_gene2497	AQVV01000011_gene2497	80	annotation not available
1131269.AQVV01000011_gene2498	AQVV01000011_gene2498	243	annotation not available
1131269.AQVV01000011_gene2499	AQVV01000011_gene2499	76	annotation not available
1131269.AQVV01000011_gene2500	AQVV01000011_gene2500	172	annotation not available
1131269.AQVV01000011_gene2501	AQVV01000011_gene2501	183	annotation not available
1131269.AQVV01000011_gene2502	AQVV01000011_gene2502	502	annotation not available
1131269.AQVV01000011_gene2503	AQVV01000011_gene2503	289	annotation not available
1131269.AQVV01000011_gene2504	AQVV01000011_gene2504	467	annotation not available
1131269.AQVV01000011_gene2505	AQVV01000011_gene2505	140	annotation not available
1131269.AQVV01000011_gene2506	AQVV01000011_gene2506	941	annotation not available
1131269.AQVV01000011_gene2507	AQVV01000011_gene2507	608	annotation not available
1131269.AQVV01000011_gene2508	AQVV01000011_gene2508	475	annotation not available
1131269.AQVV01000011_gene2509	AQVV01000011_gene2509	240	annotation not available
1131269.AQVV01000011_gene2510	AQVV01000011_gene2510	585	annotation not available
1131269.AQVV01000011_gene2511	AQVV01000011_gene2511	592	annotation not available
1131269.AQVV01000011_gene2512	AQVV01000011_gene2512	435	annotation not available
1131269.AQVV01000011_gene2513	AQVV01000011_gene2513	297	annotation not available
1131269.AQVV01000011_gene2514	AQVV01000011_gene2514	309	annotation not available
1131269.AQVV01000011_gene2515	AQVV01000011_gene2515	777	annotation not available
1131269.AQVV01000011_gene2516	AQVV01000011_gene2516	441	annotation not available
1131269.AQVV01000011_gene2517	AQVV01000011_gene2517	629	annotation not available
1131269.AQVV01000011_gene2518	AQVV01000011_gene2518	764	annotation not available
1131269.AQVV01000011_gene2519	AQVV01000011_gene2519	364	annotation not available
1131269.AQVV01000011_gene2520	AQVV01000011_gene2520	111	annotation not available
1131269.AQVV01000011_gene2521	AQVV01000011_gene2521	62	annotation not available
1131269.AQVV01000011_gene2522	AQVV01000011_gene2522	146	annotation not available
1131269.AQVV01000011_gene2523	AQVV01000011_gene2523	293	annotation not available
1131269.AQVV01000011_gene2524	AQVV01000011_gene2524	712	annotation not available
1131269.AQVV01000011_gene2525	AQVV01000011_gene2525	193	annotation not available
1131269.AQVV01000011_gene2526	AQVV01000011_gene2526	65	annotation not available
1131269.AQVV01000011_gene2527	AQVV01000011_gene2527	254	annotation not available
1131269.AQVV01000011_gene2528	AQVV01000011_gene2528	360	annotation not available
1131269.AQVV01000011_gene2529	AQVV01000011_gene2529	341	annotation not available
1131269.AQVV01000011_gene2530	AQVV01000011_gene2530	754	annotation not available
1131269.AQVV01000011_gene2531	AQVV01000011_gene2531	283	annotation not available
1131269.AQVV01000011_gene2532	AQVV01000011_gene2532	429	annotation not available
1131269.AQVV01000011_gene2533	AQVV01000011_gene2533	429	annotation not available
1131269.AQVV01000011_gene2534	AQVV01000011_gene2534	106	annotation not available
1131269.AQVV01000011_gene2535	AQVV01000011_gene2535	101	annotation not available
1131269.AQVV01000011_gene2536	AQVV01000011_gene2536	353	annotation not available
1131269.AQVV01000011_gene2537	AQVV01000011_gene2537	278	annotation not available
1131269.AQVV01000011_gene2538	AQVV01000011_gene2538	461	annotation not available
1131269.AQVV01000011_gene2539	AQVV01000011_gene2539	86	annotation not available
1131269.AQVV01000011_gene2540	AQVV01000011_gene2540	128	annotation not available
1131269.AQVV01000011_gene2541	AQVV01000011_gene2541	257	annotation not available
1131269.AQVV01000011_gene2542	AQVV01000011_gene2542	182	annotation not available
1131269.AQVV01000011_gene2543	AQVV01000011_gene2543	303	annotation not available
1131269.AQVV01000011_gene2544	AQVV01000011_gene2544	265	annotation not available
1131269.AQVV01000011_gene2545	AQVV01000011_gene2545	304	annotation not available
1131269.AQVV01000011_gene2546	AQVV01000011_gene2546	297	annotation not available
1131269.AQVV01000011_gene2547	AQVV01000011_gene2547	223	annotation not available
1131269.AQVV01000011_gene2548	AQVV01000011_gene2548	466	annotation not available
1131269.AQVV01000011_gene2549	AQVV01000011_gene2549	175	annotation not available
1131269.AQVV01000011_gene2550	AQVV01000011_gene2550	195	annotation not available
1131269.AQVV01000011_gene2551	AQVV01000011_gene2551	91	annotation not available
1131269.AQVV01000011_gene2552	AQVV01000011_gene2552	112	annotation not available
1131269.AQVV01000011_gene2553	AQVV01000011_gene2553	878	annotation not available
1131269.AQVV01000011_gene2554	AQVV01000011_gene2554	126	annotation not available
1131269.AQVV01000012_gene2557	AQVV01000012_gene2557	217	annotation not available
1131269.AQVV01000012_gene2558	AQVV01000012_gene2558	126	annotation not available
1131269.AQVV01000012_gene2559	AQVV01000012_gene2559	68	annotation not available
1131269.AQVV01000012_gene2560	AQVV01000012_gene2560	33	annotation not available
1131269.AQVV01000012_gene2561	AQVV01000012_gene2561	53	annotation not available
1131269.AQVV01000012_gene2562	AQVV01000012_gene2562	62	annotation not available
1131269.AQVV01000012_gene2563	AQVV01000012_gene2563	181	annotation not available
1131269.AQVV01000012_gene2564	AQVV01000012_gene2564	142	annotation not available
1131269.AQVV01000012_gene2565	AQVV01000012_gene2565	237	annotation not available
1131269.AQVV01000012_gene2566	AQVV01000012_gene2566	175	annotation not available
1131269.AQVV01000012_gene2567	AQVV01000012_gene2567	125	annotation not available
1131269.AQVV01000012_gene2568	AQVV01000012_gene2568	169	annotation not available
1131269.AQVV01000012_gene2569	AQVV01000012_gene2569	228	annotation not available
1131269.AQVV01000012_gene2570	AQVV01000012_gene2570	711	annotation not available
1131269.AQVV01000012_gene2571	AQVV01000012_gene2571	241	annotation not available
1131269.AQVV01000012_gene2572	AQVV01000012_gene2572	123	annotation not available
1131269.AQVV01000012_gene2573	AQVV01000012_gene2573	292	annotation not available
1131269.AQVV01000012_gene2574	AQVV01000012_gene2574	688	annotation not available
1131269.AQVV01000012_gene2575	AQVV01000012_gene2575	312	annotation not available
1131269.AQVV01000012_gene2576	AQVV01000012_gene2576	165	annotation not available
1131269.AQVV01000012_gene2577	AQVV01000012_gene2577	189	annotation not available
1131269.AQVV01000012_gene2578	AQVV01000012_gene2578	127	annotation not available
1131269.AQVV01000012_gene2579	AQVV01000012_gene2579	582	annotation not available
1131269.AQVV01000012_gene2580	AQVV01000012_gene2580	546	annotation not available
1131269.AQVV01000012_gene2581	AQVV01000012_gene2581	350	annotation not available
1131269.AQVV01000012_gene2582	AQVV01000012_gene2582	417	annotation not available
1131269.AQVV01000012_gene2583	AQVV01000012_gene2583	83	annotation not available
1131269.AQVV01000012_gene2584	AQVV01000012_gene2584	482	annotation not available
