#string_protein_id	preferred_name	protein_size	annotation
118005.AWNK01000005_gene1538	AWNK01000005_gene1538	1046	annotation not available
118005.AWNK01000005_gene1539	AWNK01000005_gene1539	266	annotation not available
118005.AWNK01000005_gene1540	AWNK01000005_gene1540	237	annotation not available
118005.AWNK01000005_gene1541	AWNK01000005_gene1541	342	annotation not available
118005.AWNK01000005_gene1542	AWNK01000005_gene1542	165	annotation not available
118005.AWNK01000005_gene1543	AWNK01000005_gene1543	423	annotation not available
118005.AWNK01000005_gene1544	AWNK01000005_gene1544	310	annotation not available
118005.AWNK01000005_gene1545	AWNK01000005_gene1545	63	annotation not available
118005.AWNK01000005_gene1546	AWNK01000005_gene1546	482	annotation not available
118005.AWNK01000005_gene1547	AWNK01000005_gene1547	272	annotation not available
118005.AWNK01000005_gene1548	AWNK01000005_gene1548	470	annotation not available
118005.AWNK01000005_gene1549	AWNK01000005_gene1549	347	annotation not available
118005.AWNK01000005_gene1550	AWNK01000005_gene1550	336	annotation not available
118005.AWNK01000005_gene1551	AWNK01000005_gene1551	168	annotation not available
118005.AWNK01000005_gene1552	AWNK01000005_gene1552	432	annotation not available
118005.AWNK01000005_gene1553	AWNK01000005_gene1553	197	annotation not available
118005.AWNK01000005_gene1554	AWNK01000005_gene1554	443	annotation not available
118005.AWNK01000005_gene1555	AWNK01000005_gene1555	670	annotation not available
118005.AWNK01000005_gene1556	AWNK01000005_gene1556	519	annotation not available
118005.AWNK01000005_gene1557	AWNK01000005_gene1557	108	annotation not available
118005.AWNK01000005_gene1558	AWNK01000005_gene1558	70	annotation not available
118005.AWNK01000005_gene1559	AWNK01000005_gene1559	108	annotation not available
118005.AWNK01000005_gene1560	AWNK01000005_gene1560	39	annotation not available
118005.AWNK01000005_gene1561	AWNK01000005_gene1561	794	annotation not available
118005.AWNK01000005_gene1562	AWNK01000005_gene1562	353	annotation not available
118005.AWNK01000005_gene1563	AWNK01000005_gene1563	118	annotation not available
118005.AWNK01000005_gene1564	AWNK01000005_gene1564	67	annotation not available
118005.AWNK01000005_gene1565	AWNK01000005_gene1565	175	annotation not available
118005.AWNK01000005_gene1566	AWNK01000005_gene1566	370	annotation not available
118005.AWNK01000005_gene1567	AWNK01000005_gene1567	286	annotation not available
118005.AWNK01000005_gene1568	AWNK01000005_gene1568	858	annotation not available
118005.AWNK01000005_gene1569	AWNK01000005_gene1569	304	annotation not available
118005.AWNK01000005_gene1570	AWNK01000005_gene1570	827	annotation not available
118005.AWNK01000005_gene1571	AWNK01000005_gene1571	141	annotation not available
118005.AWNK01000005_gene1572	AWNK01000005_gene1572	131	annotation not available
118005.AWNK01000005_gene1573	AWNK01000005_gene1573	136	annotation not available
118005.AWNK01000005_gene1574	AWNK01000005_gene1574	325	annotation not available
118005.AWNK01000005_gene1575	AWNK01000005_gene1575	333	annotation not available
118005.AWNK01000005_gene1576	AWNK01000005_gene1576	540	annotation not available
118005.AWNK01000005_gene1577	AWNK01000005_gene1577	129	annotation not available
118005.AWNK01000005_gene1578	AWNK01000005_gene1578	357	annotation not available
118005.AWNK01000005_gene1579	AWNK01000005_gene1579	140	annotation not available
118005.AWNK01000005_gene1580	AWNK01000005_gene1580	128	annotation not available
118005.AWNK01000005_gene1581	AWNK01000005_gene1581	121	annotation not available
118005.AWNK01000005_gene1582	AWNK01000005_gene1582	215	annotation not available
118005.AWNK01000005_gene1583	AWNK01000005_gene1583	431	annotation not available
118005.AWNK01000005_gene1584	AWNK01000005_gene1584	145	annotation not available
118005.AWNK01000005_gene1585	AWNK01000005_gene1585	61	annotation not available
118005.AWNK01000005_gene1586	AWNK01000005_gene1586	167	annotation not available
118005.AWNK01000005_gene1587	AWNK01000005_gene1587	121	annotation not available
118005.AWNK01000005_gene1588	AWNK01000005_gene1588	180	annotation not available
118005.AWNK01000005_gene1589	AWNK01000005_gene1589	133	annotation not available
118005.AWNK01000005_gene1590	AWNK01000005_gene1590	180	annotation not available
118005.AWNK01000005_gene1591	AWNK01000005_gene1591	108	annotation not available
118005.AWNK01000005_gene1592	AWNK01000005_gene1592	122	annotation not available
118005.AWNK01000005_gene1593	AWNK01000005_gene1593	86	annotation not available
118005.AWNK01000005_gene1594	AWNK01000005_gene1594	60	annotation not available
118005.AWNK01000005_gene1595	AWNK01000005_gene1595	124	annotation not available
118005.AWNK01000005_gene1596	AWNK01000005_gene1596	238	annotation not available
118005.AWNK01000005_gene1597	AWNK01000005_gene1597	110	annotation not available
118005.AWNK01000005_gene1598	AWNK01000005_gene1598	78	annotation not available
118005.AWNK01000005_gene1599	AWNK01000005_gene1599	274	annotation not available
118005.AWNK01000005_gene1600	AWNK01000005_gene1600	94	annotation not available
118005.AWNK01000005_gene1601	AWNK01000005_gene1601	208	annotation not available
118005.AWNK01000005_gene1602	AWNK01000005_gene1602	199	annotation not available
118005.AWNK01000005_gene1603	AWNK01000005_gene1603	102	annotation not available
118005.AWNK01000005_gene1604	AWNK01000005_gene1604	691	annotation not available
118005.AWNK01000005_gene1605	AWNK01000005_gene1605	127	annotation not available
118005.AWNK01000005_gene1606	AWNK01000005_gene1606	415	annotation not available
118005.AWNK01000005_gene1607	AWNK01000005_gene1607	399	annotation not available
118005.AWNK01000005_gene1608	AWNK01000005_gene1608	350	annotation not available
118005.AWNK01000005_gene1609	AWNK01000005_gene1609	434	annotation not available
118005.AWNK01000005_gene1610	AWNK01000005_gene1610	241	annotation not available
118005.AWNK01000005_gene1611	AWNK01000005_gene1611	205	annotation not available
118005.AWNK01000005_gene1612	AWNK01000005_gene1612	194	annotation not available
118005.AWNK01000005_gene1613	AWNK01000005_gene1613	459	annotation not available
118005.AWNK01000005_gene1614	AWNK01000005_gene1614	468	annotation not available
118005.AWNK01000005_gene1615	AWNK01000005_gene1615	95	annotation not available
118005.AWNK01000005_gene1616	AWNK01000005_gene1616	562	annotation not available
118005.AWNK01000005_gene1617	AWNK01000005_gene1617	102	annotation not available
118005.AWNK01000005_gene1618	AWNK01000005_gene1618	78	annotation not available
118005.AWNK01000005_gene1619	AWNK01000005_gene1619	80	annotation not available
118005.AWNK01000005_gene1620	AWNK01000005_gene1620	571	annotation not available
118005.AWNK01000005_gene1621	AWNK01000005_gene1621	96	annotation not available
118005.AWNK01000005_gene1622	AWNK01000005_gene1622	119	annotation not available
118005.AWNK01000005_gene1623	AWNK01000005_gene1623	553	annotation not available
118005.AWNK01000005_gene1624	AWNK01000005_gene1624	612	annotation not available
118005.AWNK01000005_gene1625	AWNK01000005_gene1625	207	annotation not available
118005.AWNK01000005_gene1626	AWNK01000005_gene1626	565	annotation not available
118005.AWNK01000005_gene1627	AWNK01000005_gene1627	271	annotation not available
118005.AWNK01000005_gene1628	AWNK01000005_gene1628	270	annotation not available
118005.AWNK01000005_gene1629	AWNK01000005_gene1629	341	annotation not available
118005.AWNK01000005_gene1630	AWNK01000005_gene1630	305	annotation not available
118005.AWNK01000005_gene1631	AWNK01000005_gene1631	332	annotation not available
118005.AWNK01000005_gene1632	AWNK01000005_gene1632	279	annotation not available
118005.AWNK01000005_gene1633	AWNK01000005_gene1633	472	annotation not available
118005.AWNK01000005_gene1634	AWNK01000005_gene1634	296	annotation not available
118005.AWNK01000005_gene1635	AWNK01000005_gene1635	321	annotation not available
118005.AWNK01000005_gene1636	AWNK01000005_gene1636	429	annotation not available
118005.AWNK01000005_gene1637	AWNK01000005_gene1637	814	annotation not available
118005.AWNK01000005_gene1638	AWNK01000005_gene1638	469	annotation not available
118005.AWNK01000005_gene1639	AWNK01000005_gene1639	98	annotation not available
118005.AWNK01000005_gene1640	AWNK01000005_gene1640	357	annotation not available
118005.AWNK01000005_gene1641	AWNK01000005_gene1641	451	annotation not available
118005.AWNK01000005_gene1642	AWNK01000005_gene1642	376	annotation not available
118005.AWNK01000005_gene1643	AWNK01000005_gene1643	477	annotation not available
118005.AWNK01000005_gene1644	AWNK01000005_gene1644	103	annotation not available
118005.AWNK01000005_gene1645	AWNK01000005_gene1645	865	annotation not available
118005.AWNK01000005_gene1646	AWNK01000005_gene1646	356	annotation not available
118005.AWNK01000005_gene1647	AWNK01000005_gene1647	148	annotation not available
118005.AWNK01000005_gene1648	AWNK01000005_gene1648	758	annotation not available
118005.AWNK01000005_gene1649	AWNK01000005_gene1649	306	annotation not available
118005.AWNK01000005_gene1650	AWNK01000005_gene1650	390	annotation not available
118005.AWNK01000005_gene1651	AWNK01000005_gene1651	386	annotation not available
118005.AWNK01000005_gene1652	AWNK01000005_gene1652	382	annotation not available
118005.AWNK01000005_gene1653	AWNK01000005_gene1653	192	annotation not available
118005.AWNK01000005_gene1654	AWNK01000005_gene1654	158	annotation not available
118005.AWNK01000005_gene1655	AWNK01000005_gene1655	344	annotation not available
118005.AWNK01000005_gene1656	AWNK01000005_gene1656	1058	annotation not available
118005.AWNK01000005_gene1657	AWNK01000005_gene1657	323	annotation not available
118005.AWNK01000005_gene1658	AWNK01000005_gene1658	249	annotation not available
118005.AWNK01000005_gene1659	AWNK01000005_gene1659	252	annotation not available
118005.AWNK01000005_gene1660	AWNK01000005_gene1660	345	annotation not available
118005.AWNK01000005_gene1661	AWNK01000005_gene1661	394	annotation not available
118005.AWNK01000005_gene1662	AWNK01000005_gene1662	84	annotation not available
118005.AWNK01000005_gene1663	AWNK01000005_gene1663	142	annotation not available
118005.AWNK01000005_gene1664	AWNK01000005_gene1664	338	annotation not available
118005.AWNK01000005_gene1665	AWNK01000005_gene1665	253	annotation not available
118005.AWNK01000005_gene1666	AWNK01000005_gene1666	421	annotation not available
118005.AWNK01000005_gene1667	AWNK01000005_gene1667	87	annotation not available
118005.AWNK01000005_gene1668	AWNK01000005_gene1668	389	annotation not available
118005.AWNK01000005_gene1669	AWNK01000005_gene1669	250	annotation not available
118005.AWNK01000005_gene1670	AWNK01000005_gene1670	385	annotation not available
118005.AWNK01000005_gene1671	AWNK01000005_gene1671	432	annotation not available
118005.AWNK01000005_gene1672	AWNK01000005_gene1672	98	annotation not available
118005.AWNK01000005_gene1673	AWNK01000005_gene1673	132	annotation not available
118005.AWNK01000005_gene1674	AWNK01000005_gene1674	298	annotation not available
118005.AWNK01000005_gene1675	AWNK01000005_gene1675	397	annotation not available
118005.AWNK01000005_gene1676	AWNK01000005_gene1676	484	annotation not available
118005.AWNK01000005_gene1677	AWNK01000005_gene1677	451	annotation not available
118005.AWNK01000005_gene1678	AWNK01000005_gene1678	421	annotation not available
118005.AWNK01000005_gene1679	AWNK01000005_gene1679	239	annotation not available
118005.AWNK01000005_gene1680	AWNK01000005_gene1680	379	annotation not available
118005.AWNK01000005_gene1681	AWNK01000005_gene1681	153	annotation not available
118005.AWNK01000005_gene1682	AWNK01000005_gene1682	123	annotation not available
118005.AWNK01000005_gene1683	AWNK01000005_gene1683	784	annotation not available
118005.AWNK01000005_gene1684	AWNK01000005_gene1684	199	annotation not available
118005.AWNK01000005_gene1685	AWNK01000005_gene1685	145	annotation not available
118005.AWNK01000005_gene1686	AWNK01000005_gene1686	529	annotation not available
118005.AWNK01000005_gene1687	AWNK01000005_gene1687	441	annotation not available
118005.AWNK01000005_gene1688	AWNK01000005_gene1688	267	annotation not available
118005.AWNK01000005_gene1689	AWNK01000005_gene1689	84	annotation not available
118005.AWNK01000005_gene1690	AWNK01000005_gene1690	409	annotation not available
118005.AWNK01000005_gene1691	AWNK01000005_gene1691	474	annotation not available
118005.AWNK01000005_gene1692	AWNK01000005_gene1692	408	annotation not available
118005.AWNK01000005_gene1693	AWNK01000005_gene1693	241	annotation not available
118005.AWNK01000005_gene1694	AWNK01000005_gene1694	187	annotation not available
118005.AWNK01000005_gene1695	AWNK01000005_gene1695	395	annotation not available
118005.AWNK01000005_gene1696	AWNK01000005_gene1696	382	annotation not available
118005.AWNK01000005_gene1697	AWNK01000005_gene1697	390	annotation not available
118005.AWNK01000005_gene1698	AWNK01000005_gene1698	236	annotation not available
118005.AWNK01000005_gene1699	AWNK01000005_gene1699	96	annotation not available
118005.AWNK01000005_gene1700	AWNK01000005_gene1700	546	annotation not available
118005.AWNK01000005_gene1701	AWNK01000005_gene1701	318	annotation not available
118005.AWNK01000005_gene1702	AWNK01000005_gene1702	338	annotation not available
118005.AWNK01000005_gene1703	AWNK01000005_gene1703	69	annotation not available
118005.AWNK01000005_gene1704	AWNK01000005_gene1704	71	annotation not available
118005.AWNK01000005_gene1705	AWNK01000005_gene1705	196	annotation not available
118005.AWNK01000005_gene1706	AWNK01000005_gene1706	397	annotation not available
118005.AWNK01000005_gene1707	AWNK01000005_gene1707	174	annotation not available
118005.AWNK01000005_gene1708	AWNK01000005_gene1708	222	annotation not available
118005.AWNK01000005_gene1709	AWNK01000005_gene1709	325	annotation not available
118005.AWNK01000005_gene1710	AWNK01000005_gene1710	241	annotation not available
118005.AWNK01000005_gene1711	AWNK01000005_gene1711	716	annotation not available
118005.AWNK01000005_gene1712	AWNK01000005_gene1712	611	annotation not available
118005.AWNK01000005_gene1713	AWNK01000005_gene1713	279	annotation not available
118005.AWNK01000005_gene1714	AWNK01000005_gene1714	105	annotation not available
118005.AWNK01000005_gene1715	AWNK01000005_gene1715	205	annotation not available
118005.AWNK01000005_gene1716	AWNK01000005_gene1716	530	annotation not available
118005.AWNK01000005_gene1717	AWNK01000005_gene1717	69	annotation not available
118005.AWNK01000005_gene1718	AWNK01000005_gene1718	162	annotation not available
118005.AWNK01000005_gene1719	AWNK01000005_gene1719	351	annotation not available
118005.AWNK01000005_gene1720	AWNK01000005_gene1720	66	annotation not available
118005.AWNK01000005_gene1721	AWNK01000005_gene1721	881	annotation not available
118005.AWNK01000005_gene1722	AWNK01000005_gene1722	284	annotation not available
118005.AWNK01000005_gene1723	AWNK01000005_gene1723	658	annotation not available
118005.AWNK01000005_gene1724	AWNK01000005_gene1724	134	annotation not available
