#string_protein_id	preferred_name	protein_size	annotation
1121377.KB906399_gene1837	KB906399_gene1837	302	annotation not available
1121377.KB906399_gene1838	KB906399_gene1838	449	annotation not available
1121377.KB906399_gene1839	KB906399_gene1839	809	annotation not available
1121377.KB906399_gene1840	KB906399_gene1840	203	annotation not available
1121377.KB906399_gene1841	KB906399_gene1841	460	annotation not available
1121377.KB906399_gene1842	KB906399_gene1842	335	annotation not available
1121377.KB906399_gene1843	KB906399_gene1843	560	annotation not available
1121377.KB906399_gene1844	KB906399_gene1844	435	annotation not available
1121377.KB906399_gene1845	KB906399_gene1845	121	annotation not available
1121377.KB906399_gene1846	KB906399_gene1846	331	annotation not available
1121377.KB906399_gene1847	KB906399_gene1847	290	annotation not available
1121377.KB906399_gene1848	KB906399_gene1848	177	annotation not available
1121377.KB906399_gene1849	KB906399_gene1849	124	annotation not available
1121377.KB906399_gene1850	KB906399_gene1850	68	annotation not available
1121377.KB906399_gene1851	KB906399_gene1851	390	annotation not available
1121377.KB906399_gene1852	KB906399_gene1852	364	annotation not available
1121377.KB906399_gene1853	KB906399_gene1853	186	annotation not available
1121377.KB906399_gene1854	KB906399_gene1854	392	annotation not available
1121377.KB906399_gene1855	KB906399_gene1855	265	annotation not available
1121377.KB906399_gene1856	KB906399_gene1856	306	annotation not available
1121377.KB906399_gene1857	KB906399_gene1857	345	annotation not available
1121377.KB906399_gene1858	KB906399_gene1858	754	annotation not available
1121377.KB906399_gene1859	KB906399_gene1859	218	annotation not available
1121377.KB906399_gene1860	KB906399_gene1860	453	annotation not available
1121377.KB906399_gene1861	KB906399_gene1861	425	annotation not available
1121377.KB906399_gene1862	KB906399_gene1862	552	annotation not available
1121377.KB906399_gene1863	KB906399_gene1863	108	annotation not available
1121377.KB906399_gene1864	KB906399_gene1864	329	annotation not available
1121377.KB906399_gene1865	KB906399_gene1865	127	annotation not available
1121377.KB906399_gene1866	KB906399_gene1866	278	annotation not available
1121377.KB906399_gene1867	KB906399_gene1867	111	annotation not available
1121377.KB906399_gene1868	KB906399_gene1868	745	annotation not available
1121377.KB906399_gene1869	KB906399_gene1869	415	annotation not available
1121377.KB906399_gene1870	KB906399_gene1870	103	annotation not available
1121377.KB906399_gene1871	KB906399_gene1871	176	annotation not available
1121377.KB906399_gene1872	KB906399_gene1872	368	annotation not available
1121377.KB906399_gene1873	KB906399_gene1873	185	annotation not available
1121377.KB906399_gene1874	KB906399_gene1874	222	annotation not available
1121377.KB906399_gene1875	KB906399_gene1875	277	annotation not available
1121377.KB906399_gene1876	KB906399_gene1876	121	annotation not available
1121377.KB906399_gene1877	KB906399_gene1877	433	annotation not available
1121377.KB906399_gene1878	KB906399_gene1878	227	annotation not available
1121377.KB906399_gene1879	KB906399_gene1879	287	annotation not available
1121377.KB906399_gene1880	KB906399_gene1880	539	annotation not available
1121377.KB906399_gene1881	KB906399_gene1881	82	annotation not available
1121377.KB906399_gene1882	KB906399_gene1882	74	annotation not available
1121377.KB906399_gene1883	KB906399_gene1883	178	annotation not available
1121377.KB906399_gene1884	KB906399_gene1884	270	annotation not available
1121377.KB906399_gene1885	KB906399_gene1885	199	annotation not available
1121377.KB906399_gene1886	KB906399_gene1886	652	annotation not available
1121377.KB906399_gene1887	KB906399_gene1887	304	annotation not available
1121377.KB906399_gene1888	KB906399_gene1888	320	annotation not available
1121377.KB906399_gene1889	KB906399_gene1889	105	annotation not available
1121377.KB906399_gene1890	KB906399_gene1890	453	annotation not available
1121377.KB906399_gene1891	KB906399_gene1891	91	annotation not available
1121377.KB906399_gene1892	KB906399_gene1892	143	annotation not available
1121377.KB906399_gene1893	KB906399_gene1893	158	annotation not available
1121377.KB906399_gene1894	KB906399_gene1894	482	annotation not available
1121377.KB906399_gene1895	KB906399_gene1895	118	annotation not available
1121377.KB906399_gene1896	KB906399_gene1896	571	annotation not available
1121377.KB906399_gene1897	KB906399_gene1897	347	annotation not available
1121377.KB906399_gene1898	KB906399_gene1898	228	annotation not available
1121377.KB906399_gene1899	KB906399_gene1899	163	annotation not available
1121377.KB906399_gene1900	KB906399_gene1900	248	annotation not available
1121377.KB906399_gene1901	KB906399_gene1901	342	annotation not available
1121377.KB906399_gene1902	KB906399_gene1902	165	annotation not available
1121377.KB906399_gene1903	KB906399_gene1903	118	annotation not available
1121377.KB906399_gene1904	KB906399_gene1904	197	annotation not available
1121377.KB906399_gene1905	KB906399_gene1905	371	annotation not available
1121377.KB906399_gene1906	KB906399_gene1906	490	annotation not available
1121377.KB906399_gene1907	KB906399_gene1907	194	annotation not available
1121377.KB906399_gene1908	KB906399_gene1908	504	annotation not available
1121377.KB906399_gene1909	KB906399_gene1909	259	annotation not available
1121377.KB906399_gene1910	KB906399_gene1910	202	annotation not available
1121377.KB906399_gene1911	KB906399_gene1911	198	annotation not available
1121377.KB906399_gene1912	KB906399_gene1912	309	annotation not available
1121377.KB906399_gene1913	KB906399_gene1913	445	annotation not available
1121377.KB906399_gene1914	KB906399_gene1914	104	annotation not available
1121377.KB906399_gene1915	KB906399_gene1915	538	annotation not available
1121377.KB906399_gene1916	KB906399_gene1916	327	annotation not available
1121377.KB906399_gene1917	KB906399_gene1917	429	annotation not available
1121377.KB906399_gene1918	KB906399_gene1918	256	annotation not available
1121377.KB906399_gene1919	KB906399_gene1919	392	annotation not available
1121377.KB906399_gene1920	KB906399_gene1920	229	annotation not available
1121377.KB906399_gene1921	KB906399_gene1921	213	annotation not available
1121377.KB906399_gene1922	KB906399_gene1922	408	annotation not available
1121377.KB906399_gene1923	KB906399_gene1923	750	annotation not available
1121377.KB906399_gene1924	KB906399_gene1924	382	annotation not available
1121377.KB906399_gene1925	KB906399_gene1925	196	annotation not available
1121377.KB906399_gene1926	KB906399_gene1926	306	annotation not available
1121377.KB906399_gene1927	KB906399_gene1927	143	annotation not available
1121377.KB906399_gene1928	KB906399_gene1928	272	annotation not available
1121377.KB906399_gene1929	KB906399_gene1929	141	annotation not available
1121377.KB906399_gene1930	KB906399_gene1930	131	annotation not available
1121377.KB906399_gene1931	KB906399_gene1931	155	annotation not available
1121377.KB906399_gene1932	KB906399_gene1932	315	annotation not available
1121377.KB906399_gene1933	KB906399_gene1933	474	annotation not available
1121377.KB906399_gene1934	KB906399_gene1934	276	annotation not available
1121377.KB906399_gene1935	KB906399_gene1935	162	annotation not available
1121377.KB906399_gene1936	KB906399_gene1936	264	annotation not available
1121377.KB906399_gene1937	KB906399_gene1937	156	annotation not available
1121377.KB906399_gene1938	KB906399_gene1938	238	annotation not available
1121377.KB906399_gene1939	KB906399_gene1939	328	annotation not available
1121377.KB906399_gene1940	KB906399_gene1940	119	annotation not available
1121377.KB906400_gene1180	KB906400_gene1180	542	annotation not available
1121377.KB906400_gene1181	KB906400_gene1181	44	annotation not available
1121377.KB906400_gene1182	KB906400_gene1182	122	annotation not available
1121377.KB906400_gene1183	KB906400_gene1183	87	annotation not available
1121377.KB906400_gene1184	KB906400_gene1184	39	annotation not available
1121377.KB906400_gene1185	KB906400_gene1185	785	annotation not available
1121377.KB906400_gene1186	KB906400_gene1186	324	annotation not available
1121377.KB906400_gene1187	KB906400_gene1187	104	annotation not available
1121377.KB906400_gene1188	KB906400_gene1188	917	annotation not available
1121377.KB906400_gene1189	KB906400_gene1189	274	annotation not available
1121377.KB906400_gene1190	KB906400_gene1190	491	annotation not available
1121377.KB906400_gene1191	KB906400_gene1191	307	annotation not available
1121377.KB906400_gene1192	KB906400_gene1192	256	annotation not available
1121377.KB906400_gene1193	KB906400_gene1193	346	annotation not available
1121377.KB906400_gene1194	KB906400_gene1194	387	annotation not available
1121377.KB906400_gene1195	KB906400_gene1195	263	annotation not available
1121377.KB906400_gene1196	KB906400_gene1196	251	annotation not available
1121377.KB906400_gene1197	KB906400_gene1197	460	annotation not available
1121377.KB906400_gene1198	KB906400_gene1198	390	annotation not available
1121377.KB906400_gene1199	KB906400_gene1199	478	annotation not available
1121377.KB906400_gene1200	KB906400_gene1200	374	annotation not available
1121377.KB906400_gene1201	KB906400_gene1201	300	annotation not available
1121377.KB906400_gene1202	KB906400_gene1202	427	annotation not available
1121377.KB906400_gene1203	KB906400_gene1203	348	annotation not available
1121377.KB906400_gene1204	KB906400_gene1204	371	annotation not available
1121377.KB906400_gene1205	KB906400_gene1205	341	annotation not available
1121377.KB906400_gene1206	KB906400_gene1206	358	annotation not available
1121377.KB906400_gene1207	KB906400_gene1207	267	annotation not available
1121377.KB906400_gene1208	KB906400_gene1208	316	annotation not available
1121377.KB906400_gene1209	KB906400_gene1209	457	annotation not available
1121377.KB906400_gene1210	KB906400_gene1210	203	annotation not available
1121377.KB906400_gene1211	KB906400_gene1211	223	annotation not available
1121377.KB906400_gene1212	KB906400_gene1212	265	annotation not available
1121377.KB906400_gene1213	KB906400_gene1213	432	annotation not available
1121377.KB906400_gene1214	KB906400_gene1214	340	annotation not available
1121377.KB906400_gene1215	KB906400_gene1215	252	annotation not available
1121377.KB906400_gene1216	KB906400_gene1216	508	annotation not available
1121377.KB906400_gene1217	KB906400_gene1217	143	annotation not available
1121377.KB906400_gene1218	KB906400_gene1218	448	annotation not available
1121377.KB906400_gene1219	KB906400_gene1219	254	annotation not available
1121377.KB906400_gene1220	KB906400_gene1220	280	annotation not available
1121377.KB906400_gene1221	KB906400_gene1221	278	annotation not available
1121377.KB906400_gene1222	KB906400_gene1222	434	annotation not available
1121377.KB906400_gene1223	KB906400_gene1223	360	annotation not available
1121377.KB906400_gene1224	KB906400_gene1224	323	annotation not available
1121377.KB906400_gene1225	KB906400_gene1225	277	annotation not available
1121377.KB906400_gene1226	KB906400_gene1226	266	annotation not available
1121377.KB906400_gene1227	KB906400_gene1227	454	annotation not available
1121377.KB906400_gene1228	KB906400_gene1228	459	annotation not available
1121377.KB906400_gene1229	KB906400_gene1229	451	annotation not available
1121377.KB906400_gene1230	KB906400_gene1230	62	annotation not available
1121377.KB906400_gene1231	KB906400_gene1231	129	annotation not available
1121377.KB906400_gene1232	KB906400_gene1232	371	annotation not available
1121377.KB906400_gene1233	KB906400_gene1233	663	annotation not available
1121377.KB906400_gene1234	KB906400_gene1234	373	annotation not available
1121377.KB906400_gene1235	KB906400_gene1235	394	annotation not available
1121377.KB906400_gene1236	KB906400_gene1236	115	annotation not available
1121377.KB906400_gene1237	KB906400_gene1237	160	annotation not available
1121377.KB906400_gene1238	KB906400_gene1238	450	annotation not available
1121377.KB906400_gene1239	KB906400_gene1239	27	annotation not available
1121377.KB906400_gene1240	KB906400_gene1240	422	annotation not available
1121377.KB906400_gene1241	KB906400_gene1241	152	annotation not available
1121377.KB906400_gene1242	KB906400_gene1242	555	annotation not available
1121377.KB906400_gene1243	KB906400_gene1243	334	annotation not available
1121377.KB906400_gene1244	KB906400_gene1244	305	annotation not available
1121377.KB906400_gene1245	KB906400_gene1245	502	annotation not available
1121377.KB906400_gene1246	KB906400_gene1246	259	annotation not available
1121377.KB906400_gene1247	KB906400_gene1247	535	annotation not available
1121377.KB906400_gene1248	KB906400_gene1248	75	annotation not available
1121377.KB906400_gene1249	KB906400_gene1249	442	annotation not available
1121377.KB906400_gene1250	KB906400_gene1250	250	annotation not available
1121377.KB906400_gene1251	KB906400_gene1251	564	annotation not available
1121377.KB906400_gene1252	KB906400_gene1252	790	annotation not available
1121377.KB906400_gene1253	KB906400_gene1253	402	annotation not available
1121377.KB906400_gene1254	KB906400_gene1254	295	annotation not available
1121377.KB906400_gene1255	KB906400_gene1255	290	annotation not available
1121377.KB906400_gene1256	KB906400_gene1256	389	annotation not available
